trox	1530804
cbu	723188
affs	1365555
epr	1045450
orryy	1641431
pbsfy	1137849
six	701374
fnb	37808
si	1312109
mac	912242
aso	1817358
ait	109563
msp	1724570
alsn	1411207
out	1579877
unf	717954
fhb	36377
jteky	1446661
apam	1517302
bigc	1626450
csgp	1057352
coop	933136
bnl	1424182
bbu	1654795
trtn	1660734
vsat	797721
cmc	22444
gulry	1449218
lpsn	1102993
ccmp	1102934
vzio	1835591
arna	1080709
knsl	1669162
cdna	1217234
tigo	912958
enbl	1591763
avt	8858
vnom	1602065
geni	1834489
hp	46765
crc	1609253
rcii	933036
skin	1818093
coke	317540
sana	1770121
sfix	1576942
abcb	351569
anioy	1438557
wish	1822250
sim	887153
ias	1842718
rezi	1740332
sabr	1597033
brp	1781755
aimc	1374535
aciw	935036
be	1664703
njr	356309
ftdr	1727263
tkc	1071321
psn	275880
aaon	824142
becn	1124941
dan	26780
nvg	1090116
fcfs	840489
golf	1672013
fn	1408710
hae	313143
lgih	1580670
pjt	1626115
ddd	910638
asomy	1492075
ful	39368
tmhc	1562476
peco	1476204
navi	1593538
ogs	1587732
rog	84748
matx	3453
cim	1409493
sky	90896
blkb	1280058
bmch	1574815
alhc	1832466
sm	893538
meoh	886977
mdc	773141
olk	1835539
cd	1807192
pch	1338749
calx	1406666
aple	1418121
shoo	913241
onto	704532
atco	1794846
pd	1568100
ostk	1130713
egfey	1437178
itri	780571
ajrd	40888
crnc	1768267
qfin	1741530
npsky	354470
reta	1358762
mgni	1595974
mntv	1739936
ramp	733269
ccoi	1158324
viav	912093
sfrgy	1571549
sgry	1638833
hypmy	1486749
cpa	1345105
cvlt	1169561
ssrm	921638
lcii	763744
sitc	894315
eprt	1728951
asb	7789
ulcc	1670076
gatx	40211
zntl	1725160
oscr	1568651
fti	1681459
gpi	1031203
tcnnf	1754195
boh	46195
mpln	1793229
lc	1409970
amrc	1488139
cyrx	1124524
hi	1417398
klic	56978
evtc	1559865
whd	1699136
ibp	1580905
glpg	1421876
caty	861842
ibrx	1326110
cno	1224608
tsem	928876
yueiy	1444719
ahco	1725255
lyel	1806952
azihy	1533475
wtm	776867
phr	1412408
sfnc	90498
swn	7332
kex	56047
dnp	806628
laur	912766
ens	1289308
bpxxy	1567024
semr	1831840
wbt	1650962
mant	892537
aeis	927003
cwh	1669779
dorm	868780
atrc	1323885
nsit	932696
irdey	1530256
sr	1126956
brfs	1122491
awr	1056903
itci	1567514
fhi	1056288
enic	1659939
sbra	1492298
frog	1800667
eqc	803649
flow	1641991
api	1802883
smpl	1702744
nad	1083839
kmt	55242
ag	1308648
tal	1499620
nni	1258602
psec	1287032
arnc	1790982
bstz	1768666
clov	1801170
bmez	1785971
ale	66756
erj	1355444
you	1856314
iijiy	1090633
ibtx	1564618
kurry	1446655
inmd	1742692
ael	1039828
onem	1404123
pci	1558629
exg	1379438
tex	97216
kw	1408100
lob	1462120
bxs	1299939
unit	1620280
rxrx	1601830
dbrg	1679688
insm	1104506
ofc	860546
ax	1299709
agi	1178819
esrt	1541401
wern	793074
vcyt	1384101
lac	1440972
cbrl	1067294
cnx	1070412
ifs	1615903
gef	43920
ngvt	1653477
crvl	874866
shak	1620533
tac	1144800
vc	1111335
algt	1362468
acva	1637873
prg	1808834
axnx	1603756
vrm	1580864
pdco	891024
mcy	64996
vsbc	1697884
bco	78890
hl	719413
vrnt	1166388
nuva	1142596
urbn	912615
cbt	16040
ucbi	857855
tmbby	1531740
ihrt	1400891
esba	1553079
bmi	9092
lgf-a	929351
abm	771497
tcbi	1077428
itgr	1114483
ggal	1114700
rxt	1810019
cwt	1035201
mrcy	1049521
domo	1505952
cnne	1704720
fbp	1057706
riot	1167419
aub	883948
ccu	888746
nktr	906709
mmyt	1495153
fix	1035983
nwe	73088
boot	1610250
main	1396440
yelp	1345016
peb	1474098
eaf	931148
lila	1712184
gsat	1366868
agti	1749704
zip	1617553
jw-a	107140
bios	1856653
trn	99780
agio	1439222
cytk	1061983
pbh	1295947
fbc	1033012
bjchy	1454468
rlay	1812364
tph	1561680
nxe	1698535
acad	1070494
swtx	1773427
ktb	1760965
thrm	903129
rpai	1222840
onb	707179
nvmi	1109345
fold	1178879
cpg	1545851
wdfc	105132
csq	1275214
thnpy	1792045
ghc	104889
pay	1841156
hlio	1024795
swi	1739942
nmrk	1690680
cade	1614184
hhr	1721181
aozoy	1383906
thkly	1443275
jjsf	785956
rusha	1012019
hth	1265131
fcel	886128
abr	1253986
vsh	103730
cdlx	1666071
ktos	1069258
ugp	1094972
val	314808
indb	776901
cvet	1752836
momo	1610601
lbrt	1694028
spxc	88205
form	1039399
mgee	1161728
ufs	1381531
verx	1806837
vnet	1508475
jks	1481513
usm	821130
scl	94049
joe	745308
trq	1158041
cvbf	354647
door	893691
ava	104918
fult	700564
adv	1776661
manu	1549107
mli	89439
tbk	1539638
ebs	1367644
plxs	785786
jxn	1822993
kncay	1447125
gbdc	1476765
bdc	913142
iboc	315709
bipc	1788348
sho	1295810
wll	1255474
cva	225648
prta	1559053
fun	811532
edit	1650664
wor	108516
brc	746598
aht	1232582
mdp	65011
regi	1463258
omi	75252
wsfs	828944
accd	1481646
auph	1600620
ain	819793
jeld	1674335
utf	1275617
flr	1124198
ng	1173420
nhi	877860
eva	1592057
dcbo	1829959
hska	1038133
svnby	1464794
evh	1628908
hubg	940942
www	110471
fibk	860413
apls	1492422
hcat	1636422
mog-a	67887
enr	1632790
prmw	884713
mwa	1350593
opk	944809
sji	91928
sfm	1575515
bcrx	882796
mygn	899923
eght	1023731
bsm	1621434
fss	277509
prva	1759655
aca	1739445
cent	887733
arry	1820721
colb	887343
rmbs	917273
unfi	1020859
ptct	1070081
cstm	1563411
ttgt	1293282
save	1498710
twou	1459417
ailih	18654
comm	1517228
wsbc	203596
zuo	1423774
vctr	1570827
sanm	897723
ccxi	1340652
alkt	1529274
kai	886346
mgln	19411
vrts	883237
vsto	1616318
ptxky	1545057
odp	800240
ottr	1466593
rcus	1724521
rig	1451505
pack	1712463
psmt	1041803
gdv	1260729
omab	1378239
ster	1645070
twnk	1644406
kymr	1815442
om	1484612
mvst	1760689
mcg	1846510
cnk	1385280
dpuky	1526593
bcnay	1445168
gdot	1386278
simo	1329394
ipar	822663
gwh	1819438
flgt	1674930
fwrd	912728
cpe	928022
rock	912562
dbc	1328237
bdn	790816
shcr	1816233
skyw	793733
mtx	891014
rlgy	1398987
sage	1597553
nuv	812801
bur	1714174
aat	1500217
rlj	1511337
hmy	1023514
noah	1499543
taro	906338
etwo	1800347
erf	1126874
anf	1018840
til	1789769
wafd	936528
oi	812074
dy	67215
wgo	107687
vcel	887359
pagp	1581990
ssok	1559157
allo	1737287
ffbc	708955
nzf	1137887
myte	1831907
ptve	1527508
med	910329
crsr	1743759
pcrx	1396814
eqx	1756607
cgau	1854640
modv	1220754
frme	712534
hrmy	1802665
qntqy	1350865
pax	1825570
pdm	1042776
eras	1761918
crto	1576427
md	893949
mktw	1805651
cmp	1227654
dnut	1857154
vlrs	1520504
gnw	1276520
adx	2230
band	1514416
csiq	1375877
cmpr	1262976
jack	807882
huya	1728190
uilcy	1449580
mlhr	66382
teo	932470
avav	1368622
step	1796022
aaww	1135185
pipr	1230245
bvn	1013131
ping	1679826
sasr	824410
bcc	1328581
impjy	1437538
cort	1088856
vrrm	1682745
wire	850460
napa	1835256
slqt	1794783
fmbi	702325
irbt	1159167
ftai	1590364
irt	1466085
xncr	1326732
stfc	874977
go	1771515
tds	1051512
sdc	1775625
sats	1415404
cpk	19745
ptmn	1372807
baly	1747079
sblk	1386716
aagh	1098009
cvco	278166
ken	1611005
iba	1044896
gsky	1712923
prgs	876167
gtn	43196
alxo	1810182
cron	1656472
bcat	1809541
fcpt	1650132
ese	866706
utz	1739566
rqi	1157842
lev	1834974
ccs	1576940
cxp	1252849
sah	1043509
snbr	827187
oas	1486159
crk	23194
ety	1340736
tptx	1595893
lgnd	886163
nac	1074952
ari	1467760
ue	1611547
ths	1320695
bke	885245
cake	887596
arcb	894405
evri	1318568
roic	1407623
fbk	1649749
dkl	1552797
seer	1726445
eurn	1604481
gkos	1192448
atgsy	1437541
xpel	1767258
cvi	1376139
wre	104894
rnst	715072
htlf	920112
verv	1840574
maxr	1121142
irwd	1446847
bsig	1748824
cswi	1624794
evt	1253327
b	9984
tr	98677
trmk	36146
tse	1519061
gcmg	1819796
ysg	1819580
cccc	1662579
iosp	1054905
dvax	1029142
nmih	1547903
arqq	1859690
albky	902102
sbgi	912752
bgcp	1094831
hep	1283140
amwl	1393584
vgr	59440
idcc	1405495
rovr	1826018
banf	760498
wkme	1847584
nstg	1401708
acmr	1680062
bpiry	1437441
morf	1679363
pslv	1494728
mfa	1055160
eat	703351
or	1627272
ravn	82166
nus	1021561
pvg	1508844
ctre	1590717
ati	1018963
plmr	1761312
irtc	1388658
ctos	1709682
prlb	1443669
epay	1073349
ldi	1831631
prk	805676
pgre	1605607
bfly	1804176
clbk	1723596
crlbf	1832928
nuvb	1811063
bma	1347426
rere	1838957
rpay	1720592
tree	1434621
ntct	1078075
adct	1771910
sjw	766829
usna	896264
xhr	1616000
dcph	1654151
htgc	1280784
banr	946673
int	789460
jps	1176433
utg	1263994
gms	1600438
scgey	1449267
jmia	1756708
vbtx	1501570
clne	1368265
pmt	1464423
sbcf	730708
mdrx	1124804
ntb	1653242
gshhy	1012139
mnro	876427
pty	1190935
amrn	897448
hut	1731805
blmn	1546417
silk	1397702
rvmd	1628171
jehly	867536
akr	899629
cash	907471
drh	1298946
lkfn	721994
amcx	1514991
wfrd	1603923
srne	850261
rvt	804116
ismay	1438655
flws	1084869
usa	799195
xpro	1575828
gsbd	1572694
goco	1808220
gbt	1629137
asz	1839191
bgs	1278027
bdj	1332283
niu	1744781
codi	1345126
vvnt	1713952
ns	1110805
vtkly	913744
cdev	1658566
posh	1825480
xper	1803696
ssys	1517396
kar	1395942
praa	1185348
uctt	1275014
rtlr	1748773
eb	1475115
btegf	1279495
dm	1754820
hbm	1322422
tdup	1484778
argo	1091748
star	1095651
patk	76605
gogo	1537054
pbf	1534504
gdev	1848739
ceqp	1136352
mnr	67625
epc	1096752
stc	94344
cdxs	1200375
gogl	1029145
alec	1653087
pfs	1178970
pdo	1798618
sumo	1643269
amk	1591587
fro	913290
himx	1342338
gwb	1613665
tgh	1413159
svc	945394
myov	1679082
finv	1691445
cbz	944148
jbi	1839839
ilpt	1717307
sava	1069530
flidy	1433087
rckt	1281895
spns	885740
two	1465740
kn	1587523
ypf	904851
msex	66004
cldx	744218
isee	1410939
mgrc	752714
azul	1432364
tril	1616212
qada	1036188
esta	1688757
egbn	1050441
sbh	1368458
dea	1622194
tls	320121
mtor	1113256
hope	1128361
qtrx	1503274
gab	794685
icfi	1362004
dsl	1566388
ty	99614
ero	1853860
mho	799292
cnr	883902
tbbk	1295401
btt	1528437
krg	1286043
skt	899715
gva	861459
road	1718227
heps	1850235
mmi	1578732
bposy	1588966
swim	1833197
pdi	1510599
npo	1164863
mag	1230992
wow	1701051
par	708821
fhtf	1764443
atsg	894081
myrg	700923
nwbi	1471265
alex	1545654
uis	746838
cmre	1503584
atge	730464
mfgp	1359711
smci	1375365
sncy	1743907
jag	1685715
alg	897077
ocgn	1372299
play	1525769
stra	1013934
pten	889900
up	1819516
bcei	1509589
ego	918608
goev	1750153
foe	35214
calm	16160
crtx	1662774
bli	1689657
nxrt	1620393
gpre	1309402
osis	1039065
msge	1795250
igms	1496323
tslx	1508655
hni	48287
ako-a	925261
usac	1522727
camt	1109138
vcra	1129260
bcauy	891765
hmhc	1580156
szgpy	1450344
aeva	1789029
hims	1773751
vet	1293135
nymt	1273685
sybt	835324
brray	1381202
prch	1784535
imcr	1671927
kahc	1843212
fbnc	811589
dao	1781753
cde	215466
cvii	1828248
hmn	850141
xog	1655020
cli	924901
etg	1270523
afya	1771007
gpor	874499
rily	1464790
lnn	836157
pct	1830033
acls	1113232
gcp	1644440
nog	1104485
kos	1509991
kdmn	1557142
mntk	1826600
csgs	1005757
gnl	1526113
cffn	1490906
gdyn	1743725
skil	1774675
scwx	1468666
meg	1643615
aifly	1065199
slcjy	1523541
cstl	1447362
ahl-pc	1267395
fgroy	1438926
avsfy	1454176
kalu	811596
mei	65270
bv	1734713
infn	1138639
drna	1399529
adldy	1641427
bzun	1625414
oprx	1448431
fdp	1047340
nbtb	790359
crs	17843
fvti	1626745
nvee	1532961
zeta	1851003
dk	1694426
rdwr	1094366
cdmo	704562
hees	1339605
axsm	1579428
vrtv	1599489
supn	1356576
alvr	1754068
dlx	27996
frta	1678463
rwt	930236
forty	1045986
avya	1418100
rdnt	790526
yext	1614178
lnth	1521036
yumm	1073748
sens	1616543
mlab	724004
hcsg	731012
mvis	65770
ecpg	1084961
mor	1340243
fuway	1090454
dac	1369241
gic	945114
hive	1720424
shen	354963
avns	1606498
btrs	1774155
dnn	1063259
ocft	1780531
fpf	1567569
frg	1528930
oxm	75288
etv	1322436
lzb	57131
bxmx	1298699
oii	73756
elf	1600033
evv	1222922
acb	1683541
cubi	1488813
efsc	1025835
ssp	832428
ino	1055726
loma	1711375
gbx	923120
nndm	1643303
ladr	1577670
dfh	1825088
spnt	1576018
clvly	1290877
kro	1257640
rgnx	1590877
tvtx	1438533
ttcf	1741231
ngm	1426332
vrnof	1848416
gff	50725
big	768835
glng	1207179
cohu	21535
wabc	311094
lorl	1006269
tgp	1308106
nfh	1737422
pro	1392972
smwb	1842731
hyt	1222401
scu	1403256
mytay	1047564
bbn	1493683
scs	1050825
pubm	1422930
bngo	1411690
cyh	1108109
buse	314489
bbby	886158
arlp	1086600
prim	1361538
tell	61398
gb	1799983
kra	1321646
lung	1127537
wmk	105418
eh	1759783
nfj	1260563
enta	1177648
jrvr	1620459
dawn	1845337
nwn	1733998
oflx	1317945
bpmp	1708301
dcom	846617
plus	1022408
schn	912603
ipof	1818873
delky	1361371
ttmi	1116942
mgpi	835011
trs	842633
cndt	1677703
btu	1064728
mtrn	1104657
nexa	1713930
prtc	1782999
blfs	834365
tnc	97134
orgo	1661181
bnr	1792267
mbuu	1590976
can	1780652
cmps	1816590
kfrc	930420
ptgx	1377121
ruby	1709401
dnmr	1779020
gty	1052752
fna	1531978
cgnt	1824814
plya	1692412
alx	3499
lrn	1157408
din	49754
inbx	1739614
btz	1379384
hyfm	1695295
ccyc	1681769
blue	1293971
altm	1692787
cmco	1005229
zeal	1674988
gpro	1500435
gden	1071255
aawh	1756390
yduqy	1519821
ltch	1826000
mtl	1302362
root	1788882
rgr	95029
arch	1037676
wrld	108385
cco	1334978
gnog	1768012
snex	913760
grwg	1604868
usph	885978
pta	1793882
tigr	1756699
mrtn	799167
sndl	1766600
giii	821002
brmk	1784797
fcf	712537
csii	1180145
prpl	1643953
gevo	1392380
hyln	1759631
shyf	743238
bst	1616678
avah	1832332
cenx	949157
hsc	45876
cbd	1038572
clb	1000229
opi	1456772
hcc	1691303
hkib	1769731
ofg	1030469
iag	1203464
itpof	880224
repl	1737953
gel	1022321
ltc	887905
nmfc	1496099
lfugf	1448591
sa	1231346
crncy	909531
aroc	1389050
trmr	1849396
bhlb	1108134
ocsl	1414932
mtls	1091223
pi	1114995
nlst	1282631
bif	102426
csr	798359
ocfc	1004702
ges	912463
avid	896841
azz	8947
bkgfy	1447137
enva	1529864
aspn	1145986
htld	799233
avo	1802974
bcyc	1761612
mdgl	1157601
radi	1810739
tcbk	356171
qure	1590560
tpic	1455684
mnrl	1745797
pbi	78814
atra	1604464
aledy	1508668
tgi	1021162
ww	105319
abit	1095146
tgls	1534675
nbhc	1475841
extr	1078271
cnob	712771
uuuu	1385849
sxi	310354
atri	701288
rnp	1224450
echo	1426945
ayrwf	1847462
dfin	1669811
brsp	1717547
gol	1291733
sand	1434614
kids	1425450
nrix	1549595
paya	1819881
chrs	1512762
avxl	1314052
agys	78749
sbsi	705432
agm	845877
faro	917491
jwsm	1831359
xene	1582313
kref	1631596
mcri	907242
tmci	1630627
blnk	1429764
adus	1468328
gsm	1639877
imkta	50493
pgti	1354327
prrfy	1446252
mkfg	1816613
bwmx	1788257
pra	1127703
asix	1673985
imax	921582
brkl	1049782
chef	1517175
chco	726854
qqqx	1608741
bkd	1332349
bmdpf	1002788
tmp	1005817
fxcny	1164009
bkuh	1440153
gbio	1733294
tvty	704415
nmz	1266585
mbin	1629019
aac	1829432
apr	1735803
idt	1005731
srce	34782
vldr	1745317
mitfy	1515160
plce	1041859
wksp	1096275
doyu	1762417
grbk	1373670
atec	1350653
audc	1086434
gth	1782594
rtpy	1828108
hibb	1017480
epac	6955
stba	719220
holi	1357450
ten	1024725
schl	866729
chy	1222719
cioxy	1483379
ebsb	1600125
jynt	1612630
ehth	1333493
eos	1308335
acel	1698991
love	1701758
omp	1652133
mqy	890196
arko	1823794
lasr	1124796
aste	792987
fxlv	1788717
pfc	946647
sgmo	1001233
axl	1062231
etw	1322435
uvv	102037
air	1750
ffwm	1413837
real	1573221
nrk	1195739
tgsgy	1437731
wetg	1784970
imos	1123134
agen	1098972
sfl	1289877
imgn	855654
res	742278
sgh	1616533
cls	1030894
saft	1172052
plby	1803914
vei	1693853
skyt	1819974
fph	1574197
olma	1750284
arct	1768224
amwd	794619
pcvx	1649094
nesr	1698514
qsi	1816431
hqh	805267
vlta	1819584
taqr	1656053
nnox	1795251
poly	914025
mgnx	1125345
tup	1008654
oec	1609804
amr	1704715
cet	18748
cnxn	1050377
veco	103145
eig	1379041
itcb	1276671
silv	1659520
umh	752642
rvnc	1479290
dht	1331284
novn	1467154
kura	1422143
chct	1631569
ymab	1722964
tngx	1819133
modn	1118417
atlc	1464343
arzty	1423210
gshn	1639327
azre	1633438
pam	1469395
kyn	1293613
inva	1080014
chi	1171471
vray	1597313
nrc	70487
agro	1499505
erii	1421517
amsf	1018979
rpt	842183
oust	1816581
aiv	922864
swm	1000623
rc	1527590
lmat	1158895
gsg	1332174
bksy	1753539
krys	1711279
hci	1400810
tbi	768899
bfs	907254
zy	1645842
gam	40417
hurn	1289848
ichr	1652535
rbcaa	921557
atex	1304492
max	1818383
fcaa	1144546
matw	63296
tfan	1700849
jout	788329
arqt	1787306
mrus	1651311
cers	1020214
cxw	1070985
biogy	1572957
view	1811856
ipsc	1850119
nex	1688476
mnkd	899460
nhc	1047335
ango	1275187
ctagy	1450009
zumz	1318008
zyme	1403752
inn	1497645
evop	1704596
pmvp	1699382
rfp	1393066
aten	1580808
lx	1708259
karo	1828102
efc	1411342
bomn	1494582
prpb	1812667
hzo	1057060
vrex	1681622
aod	1379400
hera	1842912
cts	26058
awf	906013
ande	821026
pump	1680247
avir	1593899
gabc	714395
flng	1772253
vtol	1525221
arce	1740594
cpuh	1828608
hrtx	818033
kamn	54381
smp	93389
ha	1172222
cepu	1717161
aan	1821393
igr	1268884
endp	1593034
mgic	876779
ceix	1710366
fax	790500
jpc	1216583
pfbc	1492165
rna	1599901
nbr	1163739
tuwoy	1145678
ntp	829365
swbi	1092796
obnk	1516912
clm	814083
opra	1737450
hpk	1792849
upld	1505155
igap	1506983
grc	42682
osw	1758488
dnow	1599617
talo	1724965
yala	1794350
fnma	310522
crhc	1818212
stng	1483934
vnda	1347178
fpvd	1518720
brog	1774983
krny	1617242
brbr	1772016
nwbo	1072379
sph	1005210
geo	923796
thry	1556739
rmax	1581091
ngms	1821349
ntgr	1122904
clar	913277
iesc	1048268
trtx	1630472
ra	1655099
ggpi	1847127
apsg	1820872
apog	6845
ffc	1174164
cown	1466538
ceva	1173489
parr	821483
denn	852772
gmre	1533615
bmtc	802681
lwlg	1325964
cydy	1175680
rxdx	1718852
arco	1508478
for	1406587
banc	1169770
ntst	1798100
lgsxy	1447221
ecol	1783400
bcsf	1655050
nxgn	708818
cgem	1789972
myi	883412
tsc	1380846
knte	1797768
itos	1808865
sii	1512920
forr	1023313
amtb	1734342
aus	1838207
bcab	1826892
dbi	1319947
gof	1380936
resi	1555039
ccf	830524
revg	1687221
cogny	1584943
pgen	1356090
cai	1388430
uxin	1729173
fgen	921299
cntb	1835268
thq	1604522
omic	1850906
ebix	814549
eim	1176984
pll	1728205
gldd	1372020
rapt	1673772
jbss	880117
wash	737468
mmrty	1412481
rnlx	1811115
vvi	884219
ontf	1110611
goss	1728117
gprk	1464591
ltmaq	1047716
aio	1778114
lpi	1528129
acrs	1557746
cmbm	1738177
caap	1717393
hlit	851310
ngd	800166
ingn	1294133
mass	1555279
cii	1278895
krp	1657788
afin	1568162
dly	1788399
hmst	1518715
ivr	1437071
rbbn	1708055
by	1702750
scsc	918965
janx	1817713
seznl	1662991
amph	1297184
dmtk	1651944
kron	1741830
mgtx	1735438
phat	1783183
trvg	1683825
bhe	863436
lbai	846901
insd	1697587
cplg	1707178
smlr	1554859
amswa	713425
srrk	1727196
uec	1334933
ride	1759546
dhc	1075415
vmo	884152
ryi	1481582
msc	1713334
pml	1170299
innv	1834376
ghg	1724755
wlkp	1604665
pahc	1069899
xent	1271214
oxlc	1495222
hstm	1095565
pbfx	1582568
fsm	1341335
rdus	1428522
kros	1664710
mcf	1071993
fnko	1704711
cal	14707
ontx	1130598
jqc	1227476
gci	1579684
sndx	1395937
zgnx	1375151
tile	715787
drq	1042893
gco	18498
nfbk	1493225
hfwa	1046025
fmtx	1538927
idex	837852
tpb	1290677
amti	1801777
sohu	1734107
ainv	1278752
wdh	1823986
tgs	931427
acco	712034
ewtx	1710072
cars	1683606
tcx	909494
plow	1287213
adtn	926282
hsii	1066605
uan	1425292
wetf	880631
bhk	1160864
mhd	1034665
fdmt	1650648
psnl	1527753
prld	1678660
desp	1703141
lgv	1832300
prty	1592058
htd	1260041
stok	1623526
amrx	1723128
npacy	1450276
mitk	807863
bto	925683
rmni	1635282
hnst	1530979
gsl	1430725
bbar	913059
ocul	1393434
stro	1382101
pdfs	1120914
stkl	351834
sols	1519177
uvsp	102212
phk	1219360
nie	1383441
np	1296435
aosl	1387467
imvt	1764013
slrc	1418076
apgb	1838337
ntus	878526
imtx	1809196
ospn	1044777
bjri	1013488
pntm	1830392
clmt	1340122
asle	1754170
bcx	1506289
ptnr	1096691
wiw	1267902
ta	1378453
gts	1171662
emd	1227862
maxn	1796898
pdt	855886
best	1709505
lxu	60714
nssc	69633
wnc	879526
crnx	1658247
vxrt	72444
cry	784199
sptn	877422
qcrh	906465
fbms	947559
wkhs	1425287
tcpc	1370755
ahh	1569187
mx	1325702
rptx	1808158
dbd	28823
cio	1593222
qnst	1117297
mnts	1781162
adap	1621227
capl	1538849
veri	1615165
hlg	1596964
bvs	1665988
ubp	1029800
bry	1705873
ac	1642122
osur	1116463
glp	1323468
good	1234006
sttk	1680367
mbi	814585
nwli	1635984
bcor	1068875
wina	908315
alpc	1616736
ghld	1821160
hwkn	46250
orla	1680056
dsgn	1807120
slca	1524741
ctlp	896429
og	1829949
hbnc	706129
este	10254
hy	1173514
bitf	1812477
hfro	1710680
prax	1689548
uht	798783
exk	1277866
meso	1345099
nmco	1774342
hone	1769617
ecom	1169652
mdxg	1376339
vinp	1826286
mov	72573
alp-pq	3153
hcci	1403431
vivo	794172
ccd	1602584
grcl	1826492
ldp	1548717
anab	1370053
ccrn	1141103
xl	1772720
fulc	1680581
curo	1711291
csv	1016281
vbiv	764195
abtx	1642081
crai	1053706
le	799288
iiiv	1728688
dmrc	1438231
gsbc	854560
rad	84129
slp	1023459
spwh	1132105
crmt	799850
ctbi	350852
pzn	1399249
arr	1428205
plab	810136
cgbd	1544206
boe	1320375
tclry	1080259
abml	1576873
drd	1023512
cutr	1162461
ambc	874501
srdx	924717
amrk	1591588
blde	1779128
prts	1378950
nkx	1195738
fmbh	700565
ffntf	1783875
cpf	701347
blx	890541
iim	885601
prdo	1046568
mcb	1476034
kelya	55135
dsp	1828791
gato	1517006
eoi	1300391
em	1834253
sgoc	1412095
mye	69488
gpmt	1703644
atni	879585
knsa	1730430
dgii	854775
mrc	1439095
kop	1315257
acre	1529377
ble	1176194
vgm	880892
ogi	1620737
annx	1528115
svm	1340677
peri	1338940
pcn	1160990
tmdx	1756262
iiin	764401
dyn	1818794
clw	1441236
boac	1818089
lxrx	1062822
lind	1512499
lgo	1400438
sibn	1459839
svfa	1828478
idya	1676725
afmd	1608390
coll	1267565
pfn	1296250
gim	828803
avan	1819608
xos	1819493
plym	1515816
cac	750686
hiii	1823034
clfd	796505
btwn	1815086
vkq	877463
cfb	1458412
petq	1668673
akro	1744659
ke	1606757
gnk	1326200
crzo	1040593
ffic	923139
ctrn	1318484
boom	34067
vta	1393662
leu	1065059
land	1495240
gbl	1060349
pnt	1811764
cvgw	1133470
glt	41719
ofix	884624
bbdc	1379785
etj	1395325
ihc	701869
raas	1804583
btai	1720893
fanh	1413855
grvy	1313310
vrs	1421182
poww	1015383
mtw	61986
nx	1423221
rbac	1815184
fmcb	1085913
conn	1223389
dmlp	1172358
vitl	1579733
lqdt	1235468
htbk	1053352
bit	1562818
ncbs	1174850
fpac	1829426
goac	1816176
msda	1846996
vff	1584549
sln	1479615
scoa	1828985
grpn	1490281
oprt	1538716
naut	1808805
slam	1838162
gan	1799332
lgac	1836337
ruprf	1010000
insg	1022652
agx	100591
tcmd	1027838
lbc	1475348
mmx	1773250
nmm	1415921
iqi	885125
ormp	1176309
hngr	722723
sp	1059262
vuzi	1463972
trmd	1655891
tpc	77543
nid	1557915
utl	755001
vslax	853180
cmlt	1843762
splp	1452857
egrx	827871
spaq	1838527
vvr	1059386
wttr	1693256
veru	863894
trhc	1651561
cris	1108205
myd	879361
invz	1835654
ccvi	1828250
ftci	1828161
gsev	1828096
pntg	1766400
iclk	1697818
merc	1333274
cbtx	1473844
srg	1628063
hesm	1789832
bfk	1137393
vhi	59255
wpcb	1836074
cir	1091883
cnsl	1304421
olp	712770
newt	1587987
uslm	82020
ruth	1324272
onew	1772921
avk	1219120
tkno	1850902
wti	1288403
indt	1037390
dske	1642453
tsha	1806310
evc	1109116
cang	1725123
knop	1564180
fosl	883569
titn	1409171
rmo	1757932
oily	1367408
strl	874238
apts	1481832
pyr	1743344
pebo	318300
sboey	1578955
kvsc	1846068
imxi	1683695
bgy	1393299
hlx	866829
ciso	1777319
agc	1823340
tals	1827506
cara	1346830
hzon	1821788
cyt	1662244
rick	935419
sva	1084201
treb	1805833
cnbka	812348
opy	791963
diax	1608742
tdf	919893
chs	897429
sify	1094324
mgi	1273931
tgb	878518
rm	1519401
ghy	1554697
plrx	1746473
nxj	1087786
vcv	895531
bysi	1677940
metc	1687187
hckt	1057379
dbvt	1613780
zuus	1687926
fviv	1828183
trst	357301
alpp	1606698
pgc	1050743
dxpe	1020710
yorw	108985
vygg	1822877
sbr	710752
bgb	1546429
thw	1635977
swir	1111863
egle	1322439
nbb	1478888
catc	711772
ulnv	1605810
atrs	1016169
hafc	1109242
bbsi	902791
muc	1051004
ipi	1421461
cfiv	1825249
hbia	732417
hvt	216085
cprx	1369568
mod	67347
ifn	917100
blw	1233681
vwe	1834045
quot	1115128
vsec	102752
hps	1215913
ccv	1812234
cass	708781
axgn	805928
chw	1396277
cldt	1476045
dhil	909108
mvf	835948
mit	1826058
vist	1762506
fsnb	1840225
phar	1828316
lxfr	1096056
anik	898437
cresy	1034957
ueic	101984
acqr	1837393
nrxp	1719406
eft	1288992
cnvy	1787640
hmpt	1830197
plse	1625101
bme	1314966
renn	1509223
dtil	1357874
ndls	1275158
ggn	1313510
labp	1785345
oric	1796280
nrgx	1756908
fmcc	1026214
leap	1818346
vor	1817229
tmst	1598428
qiwi	1561566
mui	1232860
fc	886206
blpg	1416697
cswc	17313
pds	1013605
mrsn	1442836
clsk	827876
mcs	62234
algs	1799448
mmd	1518557
npk	80172
amtx	738214
ulh	1308208
rmgc	1838108
dco	30305
rngtf	1431852
bzh	915840
